2,1
3,1
4,1
5,3
6,1
7,2
8,2
9,2
10,2
11,3
12,2
13,4
14,2
15,2
16,2
17,4
18,2
19,4
20,2
21,4
22,2
23,4
24,1
25,5
26,4
27,3
28,3
29,5
30,2
31,4
32,3
33,5
34,2
35,3
36,2
37,6
38,3
39,3
40,4
41,7
42,2
43,5
44,2
45,4
46,4
47,5
48,2
49,5
50,4
51,4
52,3
53,7
54,2
55,5
56,4
57,5
58,4
59,4
60,2
61,9
62,3
63,4
64,4
65,7
66,2
67,5
68,5
69,4
70,3
71,6
72,3
73,9
74,4
75,3
76,3
77,6
78,3
79,5
80,2
81,7
82,4
83,5
84,2
85,10
86,5
87,4
88,5
89,8
90,2
91,6
92,3
93,6
94,3
95,6
96,5
97,6
98,5
99,4
100,5
101,8
102,3
103,6
104,3
105,5
106,5
107,5
108,3
109,9
110,4
111,6
112,2
113,11
114,1
115,6
116,6
117,7
118,6
119,4
120,3
121,10
122,4
123,4
124,4
125,6
126,2
127,8
128,6
129,5
130,5
131,9
132,4
133,10
134,5
135,4
136,5
137,8
138,4
139,6
140,4
141,7
142,2
143,5
144,3
145,11
146,5
147,5
148,4
149,10
150,4
151,10
152,3
153,7
154,4
155,6
156,3
157,8
158,6
159,3
160,4
161,10
162,5
163,8
164,3
165,6
166,8
167,4
168,3
169,9
170,4
171,5
172,5
173,10
174,1
175,5
176,8
177,9
178,4
179,6
180,4
181,15
182,6
183,8
184,5
185,8
186,3
187,5
188,6
189,6
190,5
191,7
192,2
193,11
194,5
195,4
196,5
197,8
198,3
199,7
200,6
201,9
202,4
203,10
204,5
205,11
206,6
207,5
208,6
209,8
210,2
211,9
212,4
213,9
214,3
215,7
216,3
217,10
218,5
219,4
220,3
221,12
222,6
223,7
224,4
225,8
226,8
227,5
228,7
229,11
230,5
231,4
232,5
233,11
234,2
235,9
236,7
237,7
238,6
239,9
240,3
241,12
242,6
243,6
244,5
245,7
246,5
247,8
248,9
249,8
250,5
251,8
252,2
253,13
254,4
255,4
256,5
257,11
258,2
259,6
260,5
261,10
262,4
263,9
264,3
265,10
266,7
267,7
268,5
269,6
270,5
271,13
272,4
273,9
274,7
275,9
276,5
277,12
278,6
279,5
280,7
281,14
282,4
283,7
284,6
285,6
286,5
287,6
288,5
289,11
290,4
291,6
292,5
293,12
294,3
295,9
296,4
297,6
298,8
299,5
300,3
301,12
302,7
303,6
304,4
305,13
306,8
307,8
308,6
309,10
310,6
311,9
312,4
313,14
314,6
315,5
316,9
317,10
318,5
319,7
320,6
321,8
322,4
