4, 20
5, 4
6, 1
7, 14
8, 17
9, 31
10, 6
11, 26
12, 41
13, 35
14, 20
15, 31
16, 31
17, 19
18, 28
19, 27
20, 38
21, 21
22, 33
23, 21
24, 21
25, 26
26, 3
27, 51
28, 38
29, 28
30, 26
31, 20
32, 35
33, 36
34, 36
35, 13
36, 23
37, 27
38, 62
39, 45
40, 50
41, 45
42, 40
43, 9
44, 15
45, 31
46, 8
47, 32
48, 52
49, 36
50, 13
51, 68
52, 69
53, 57
54, 33
55, 54
56, 36
57, 46
58, 34
59, 49
60, 63
61, 56
62, 68
63, 14
64, 63
65, 23
66, 33
67, 36
68, 47
69, 43
70, 16
71, 38
72, 69
73, 38
74, 25
75, 61
76, 61
77, 37
78, 61
79, 29
80, 39
81, 30
82, 58
83, 46
84, 59
85, 33
86, 54
87, 77
88, 53
89, 50
90, 74
91, 42
92, 55
93, 58
94, 32
95, 74
96, 75
97, 66
98, 54
99, 53
100, 52
101, 40
102, 29
103, 19
104, 61
105, 87
106, 31
107, 70
108, 53
109, 63
110, 78
111, 72
112, 47
113, 59
114, 56
115, 73
116, 38
117, 50
118, 59
119, 46
120, 5
121, 56
122, 59
123, 71
124, 39
125, 60
126, 60
127, 54
128, 75
129, 62
130, 69
131, 25
132, 57
133, 75
134, 57
135, 68
136, 31
137, 77
138, 65
139, 67
140, 58
141, 76
142, 50
143, 80
144, 74
145, 110
146, 67
147, 44
148, 53
149, 45
150, 80
151, 42
152, 51
153, 46
154, 49
155, 95
156, 42
157, 66
158, 87
159, 80
160, 85
161, 47
162, 101
163, 40
164, 49
165, 53
166, 62
167, 77
168, 71
169, 39
170, 85
171, 61
172, 64
173, 72
174, 55
175, 81
176, 38
177, 79
178, 34
179, 110
180, 54
181, 109
182, 84
183, 66
184, 86
185, 64
186, 69
187, 79
188, 48
189, 102
190, 74
191, 39
192, 55
193, 83
194, 82
195, 84
196, 57
197, 105
198, 42
199, 87
200, 19
201, 34
202, 55
203, 41
204, 61
205, 74
206, 124
207, 98
208, 123
209, 88
210, 76
211, 72
212, 70
213, 71
214, 77
215, 46
216, 81
217, 36
218, 42
219, 75
220, 82
221, 67
222, 62
223, 86
224, 59
225, 33
226, 56
227, 87
228, 85
229, 48
230, 58
231, 105
232, 96
233, 66
234, 73
235, 77
236, 73
237, 102
238, 104
239, 47
240, 90
241, 69
242, 44
243, 79
244, 97
245, 79
246, 80
247, 52
248, 30
249, 49
250, 75
251, 74
252, 87
253, 41
254, 61
255, 49
256, 89
257, 57
258, 44
259, 69
260, 91
261, 65
262, 71
263, 100
264, 50
265, 73
266, 127
267, 47
268, 30
269, 91
270, 53
271, 78
272, 102
273, 59
274, 67
275, 65
276, 110
277, 33
278, 143
279, 77
280, 38
281, 40
282, 94
283, 97
284, 119
285, 94
286, 87
287, 49
288, 88
289, 125
290, 25
291, 96
292, 80
293, 59
294, 66
295, 75
296, 109
297, 89
298, 110
299, 70
300, 101
301, 89
302, 62
303, 134
304, 154
305, 89
306, 88
307, 122
308, 92
309, 113
310, 105
311, 111
312, 45
313, 44
314, 112
315, 47
316, 18
317, 46
318, 40
319, 55
320, 88
321, 96
322, 58
323, 83
324, 80
325, 119
326, 80
327, 51
328, 54
329, 85
330, 80
331, 67
332, 104
333, 76
334, 87
335, 86
336, 36
337, 100
338, 58
339, 36
340, 113
341, 110
342, 77
343, 74
344, 42
345, 93
346, 84
347, 99
348, 110
349, 142
350, 85
351, 56
352, 67
353, 78
354, 96
355, 82
356, 46
357, 139
358, 118
359, 27
360, 119
361, 152
362, 169
363, 69
364, 55
365, 26
366, 117
367, 55
368, 35
369, 84
370, 68
371, 77
372, 98
373, 62
374, 97
375, 95
376, 49
377, 66
378, 79
379, 102
380, 50
381, 82
382, 76
383, 102
384, 64
385, 91
386, 131
387, 95
388, 64
389, 83
390, 114
391, 116
392, 55
393, 97
394, 42
395, 108
396, 28
397, 81
398, 97
399, 151
400, 94
401, 56
402, 89
403, 74
404, 85
405, 92
406, 59
407, 68
408, 144
409, 137
410, 133
411, 67
412, 50
413, 87
414, 67
415, 115
416, 90
417, 53
418, 68
419, 63
420, 169
421, 92
422, 53
423, 81
424, 135
425, 137
426, 104
427, 37
428, 100
429, 70
430, 89
431, 170
432, 140
433, 93
434, 75
435, 143
436, 61
437, 124
438, 94
439, 83
440, 92
441, 57
442, 20
443, 90
444, 92
445, 89
446, 31
447, 158
448, 77
449, 121
450, 83
451, 160
452, 83
453, 136
454, 38
455, 115
456, 104
457, 87
458, 72
459, 52
460, 60
461, 93
462, 67
463, 121
464, 90
465, 77
466, 57
467, 98
468, 135
469, 74
470, 57
471, 63
472, 75
